date,Year_x,State,influenza,Haemophilus influenzae,flu,parainfluenza,H1N1,H7N9,H5N1,H3N2,grippe,gripe,adenovirus,rhinovirus,respiratory syncytial virus,metapneumovirus,Bordetella pertussis,Mycoplasma pneumoniae,pneumonia,bronchitis,H9N2,sinusitis,upper respiratory tract infection,Tamiflu,,,,
15/12/2019,2019,QLD,6,29,5,0,0,77,0,0,0,0,0,10,0,0,0,0,23,32,0,13,29,0,13/12/2019,139,2019,5129741
22/12/2019,2019,QLD,7,0,6,0,13,0,0,35,28,25,0,0,0,18,0,0,21,43,0,41,44,0,20/12/2019,186,2019,5129741
29/12/2019,2019,QLD,2,0,6,21,0,0,22,17,0,0,20,0,0,0,0,0,19,19,0,21,0,0,27/12/2019,144,2019,5129741
5/1/2020,2020,QLD,10,0,6,0,12,0,16,0,0,24,0,6,0,0,0,0,26,17,0,13,22,29,3/1/2020,207,2020,5184329
12/1/2020,2020,QLD,0,0,6,0,0,0,0,28,0,41,0,5,0,20,0,20,19,44,0,0,0,0,10/1/2020,295,2020,5184329
19/1/2020,2020,QLD,10,0,12,0,18,22,15,0,0,0,0,0,0,0,0,0,29,28,0,10,27,24,17/1/2020,306,2020,5184329
26/1/2020,2020,QLD,37,0,27,0,56,0,15,0,0,35,0,9,0,14,0,26,41,62,0,28,0,0,24/1/2020,394,2020,5184329
2/2/2020,2020,QLD,22,0,19,13,31,0,29,24,0,0,28,0,0,0,0,0,21,35,0,48,0,38,31/1/2020,484,2020,5184329
9/2/2020,2020,QLD,20,0,16,20,41,0,0,13,0,0,15,7,25,0,0,0,26,19,0,38,0,55,7/2/2020,403,2020,5184329
16/2/2020,2020,QLD,21,0,10,0,0,0,0,0,0,0,0,28,0,0,0,0,64,32,0,12,48,27,14/2/2020,450,2020,5184329
23/2/2020,2020,QLD,38,0,29,0,36,0,0,22,22,23,9,19,0,21,0,27,39,51,0,52,54,19,21/2/2020,528,2020,5184329
1/3/2020,2020,QLD,54,17,50,0,21,19,21,0,19,42,34,52,0,0,0,0,57,65,0,24,68,17,28/2/2020,565,2020,5184329
8/3/2020,2020,QLD,71,22,67,56,67,0,20,0,0,0,31,48,0,0,29,20,72,50,0,32,0,39,6/3/2020,770,2020,5184329
15/3/2020,2020,QLD,88,0,100,37,100,81,0,0,38,45,14,41,35,0,39,0,100,65,0,45,37,61,13/3/2020,859,2020,5184329
22/3/2020,2020,QLD,71,19,91,21,76,0,0,0,0,45,0,15,0,0,40,0,89,46,0,54,24,34,20/3/2020,351,2020,5184329
29/3/2020,2020,QLD,56,0,98,25,30,0,14,0,16,35,13,0,0,18,0,0,56,42,0,37,32,0,27/3/2020,111,2020,5184329
5/4/2020,2020,QLD,47,0,73,16,49,0,17,0,24,50,9,7,0,21,0,67,35,35,0,45,0,0,3/4/2020,26,2020,5184329
12/4/2020,2020,QLD,34,0,53,0,28,0,0,0,0,0,0,10,0,0,0,0,43,32,0,34,57,0,10/4/2020,21,2020,5184329
19/4/2020,2020,QLD,31,0,44,40,26,0,25,0,0,0,35,20,0,0,0,0,30,38,0,19,0,0,17/4/2020,18,2020,5184329
26/4/2020,2020,QLD,32,0,41,0,16,0,12,18,0,27,0,13,0,0,0,0,21,28,0,39,34,16,24/4/2020,15,2020,5184329
3/5/2020,2020,QLD,21,26,38,0,15,0,0,0,35,29,0,13,0,0,21,0,19,19,0,24,0,0,1/5/2020,24,2020,5184329
10/5/2020,2020,QLD,22,0,32,0,15,0,0,21,0,0,0,12,0,0,36,0,25,25,0,0,0,17,8/5/2020,14,2020,5184329
17/5/2020,2020,QLD,20,0,25,0,12,0,0,22,0,0,8,17,0,0,0,37,22,19,0,0,0,0,15/5/2020,17,2020,5184329
24/5/2020,2020,QLD,15,47,20,0,0,0,0,0,27,23,0,30,0,28,0,33,17,20,0,13,0,17,22/5/2020,8,2020,5184329
31/5/2020,2020,QLD,13,0,16,0,0,0,0,0,0,17,0,55,0,0,0,0,11,16,0,45,0,0,29/5/2020,17,2020,5184329
7/6/2020,2020,QLD,11,0,16,15,0,0,33,0,23,27,13,78,0,0,0,20,22,32,0,21,0,0,5/6/2020,12,2020,5184329
14/6/2020,2020,QLD,9,14,13,0,0,38,0,0,0,71,0,77,0,21,27,17,19,38,0,45,0,0,12/6/2020,14,2020,5184329
21/6/2020,2020,QLD,4,0,13,0,0,0,0,25,0,30,22,87,0,13,0,0,14,49,0,27,0,0,19/6/2020,10,2020,5184329
28/6/2020,2020,QLD,12,0,18,0,15,0,0,0,59,38,24,81,22,0,27,0,17,45,0,51,0,52,26/6/2020,11,2020,5184329
5/7/2020,2020,QLD,12,0,14,0,12,0,0,0,0,17,0,81,0,0,0,0,27,14,0,43,0,0,3/7/2020,10,2020,5184329
12/7/2020,2020,QLD,16,0,16,35,10,0,0,0,0,21,29,57,0,0,0,0,22,16,0,36,52,53,10/7/2020,14,2020,5184329
19/7/2020,2020,QLD,20,0,16,0,0,0,0,0,0,0,0,77,0,0,0,63,20,29,0,18,33,20,17/7/2020,12,2020,5184329
26/7/2020,2020,QLD,19,20,19,0,0,0,0,0,0,19,0,100,0,0,30,0,23,28,0,34,0,52,24/7/2020,10,2020,5184329
2/8/2020,2020,QLD,22,0,20,0,22,0,0,0,0,42,20,70,26,0,0,0,15,43,0,42,33,0,31/7/2020,13,2020,5184329
9/8/2020,2020,QLD,21,0,18,0,0,0,0,0,20,0,20,68,0,33,0,0,26,22,0,43,0,29,7/8/2020,9,2020,5184329
16/8/2020,2020,QLD,13,0,15,0,0,0,0,0,0,35,10,44,0,0,0,0,18,26,0,46,0,0,14/8/2020,13,2020,5184329
23/8/2020,2020,QLD,21,0,16,18,0,0,0,0,0,47,18,56,0,0,0,41,20,30,0,74,45,0,21/8/2020,12,2020,5184329
30/8/2020,2020,QLD,14,0,11,30,0,0,14,44,0,0,0,41,0,0,0,33,20,34,0,33,0,0,28/8/2020,14,2020,5184329
6/9/2020,2020,QLD,9,0,11,12,0,0,0,0,0,28,0,28,0,0,0,0,15,39,0,0,45,0,4/9/2020,14,2020,5184329
13/9/2020,2020,QLD,8,0,8,15,11,27,0,17,0,42,0,30,28,0,0,0,25,18,0,33,0,28,11/9/2020,4,2020,5184329
20/9/2020,2020,QLD,6,0,6,0,0,0,0,21,0,70,40,9,0,0,0,0,18,41,0,75,67,86,18/9/2020,6,2020,5184329
27/9/2020,2020,QLD,5,25,8,0,0,0,0,0,0,0,0,20,34,0,28,0,11,29,0,31,28,0,25/9/2020,7,2020,5184329
4/10/2020,2020,QLD,3,0,8,0,10,0,0,0,0,29,0,0,0,0,0,0,19,23,0,25,0,0,2/10/2020,7,2020,5184329
11/10/2020,2020,QLD,7,0,9,0,25,0,0,0,0,15,0,11,0,0,0,29,17,32,0,49,71,0,9/10/2020,1,2020,5184329
18/10/2020,2020,QLD,0,0,8,0,0,0,0,0,0,73,0,13,0,32,0,0,20,34,0,30,0,0,16/10/2020,1,2020,5184329
25/10/2020,2020,QLD,7,0,7,0,0,0,0,0,0,0,0,0,0,0,90,0,16,25,0,24,0,0,23/10/2020,2,2020,5184329
1/11/2020,2020,QLD,6,0,8,0,12,21,0,0,0,38,0,30,0,0,54,0,17,25,0,0,0,0,30/10/2020,5,2020,5184329
8/11/2020,2020,QLD,12,0,8,0,0,0,0,0,0,34,10,15,31,0,0,0,14,68,0,21,0,23,6/11/2020,4,2020,5184329
15/11/2020,2020,QLD,9,0,7,23,26,56,0,0,51,0,13,12,0,0,40,0,15,38,0,36,0,0,13/11/2020,6,2020,5184329
22/11/2020,2020,QLD,6,0,7,22,14,0,0,0,0,0,0,19,0,0,0,0,21,22,0,23,0,0,20/11/2020,6,2020,5184329
29/11/2020,2020,QLD,4,0,7,29,0,0,0,0,22,0,0,16,0,0,0,0,13,13,0,11,89,38,27/11/2020,3,2020,5184329
6/12/2020,2020,QLD,7,0,7,24,0,0,24,34,0,18,0,0,0,30,0,0,12,41,0,31,67,17,4/12/2020,5,2020,5184329
13/12/2020,2020,QLD,6,0,7,0,0,0,0,0,0,25,0,0,0,15,0,0,14,24,0,10,0,0,11/12/2020,1,2020,5184329
20/12/2020,2020,QLD,5,0,10,0,0,0,0,0,0,0,12,13,0,0,0,0,9,24,0,0,0,37,18/12/2020,2,2020,5184329
27/12/2020,2020,QLD,0,18,10,0,0,0,22,0,0,39,0,20,0,0,0,0,11,17,0,0,0,0,25/12/2020,5,2020,5184329
3/1/2021,2021,QLD,12,0,9,0,0,0,0,0,0,0,0,25,0,0,25,0,18,20,0,12,30,16,1/1/2021,2,2021,5261715
10/1/2021,2021,QLD,9,22,11,0,30,35,35,0,0,60,11,13,0,0,0,0,14,27,0,12,0,0,8/1/2021,3,2021,5261715
17/1/2021,2021,QLD,4,0,8,0,0,0,0,0,35,0,0,5,0,0,0,0,18,37,0,21,0,0,15/1/2021,7,2021,5261715
24/1/2021,2021,QLD,5,39,7,42,0,0,0,0,0,0,17,25,0,95,0,0,12,20,0,0,0,0,22/1/2021,7,2021,5261715
31/1/2021,2021,QLD,8,22,9,15,0,0,0,0,0,28,0,26,0,0,38,0,21,37,0,0,0,23,29/1/2021,6,2021,5261715
7/2/2021,2021,QLD,15,0,9,0,0,0,0,0,0,88,0,7,0,0,0,0,23,62,0,39,0,0,5/2/2021,7,2021,5261715
14/2/2021,2021,QLD,3,0,9,0,9,0,0,0,0,97,0,39,24,0,0,0,25,61,0,48,0,0,12/2/2021,5,2021,5261715
21/2/2021,2021,QLD,10,0,10,0,0,0,0,25,0,37,16,20,0,0,0,0,28,46,0,50,0,0,19/2/2021,5,2021,5261715
28/2/2021,2021,QLD,11,0,11,0,0,0,19,0,54,71,14,15,57,0,0,0,27,43,0,25,0,0,26/2/2021,5,2021,5261715
7/3/2021,2021,QLD,3,0,11,0,0,0,0,0,0,22,0,38,34,0,35,0,23,56,0,35,29,0,5/3/2021,6,2021,5261715
14/3/2021,2021,QLD,8,0,10,58,0,0,0,0,0,56,20,43,59,62,0,0,20,36,0,44,32,0,12/3/2021,7,2021,5261715
21/3/2021,2021,QLD,6,0,16,0,18,0,0,0,0,0,21,52,71,17,0,20,25,40,0,14,0,28,19/3/2021,3,2021,5261715
28/3/2021,2021,QLD,10,0,17,0,0,0,0,0,0,20,0,27,38,0,0,0,27,28,0,40,0,32,26/3/2021,9,2021,5261715
4/4/2021,2021,QLD,15,0,17,0,0,0,0,14,0,0,15,13,0,0,0,0,23,48,0,72,0,0,2/4/2021,6,2021,5261715
11/4/2021,2021,QLD,13,18,21,30,43,0,0,0,49,23,24,9,0,24,0,0,19,30,0,0,0,0,9/4/2021,9,2021,5261715
18/4/2021,2021,QLD,8,0,21,25,0,0,0,0,0,21,28,25,36,0,50,0,20,25,0,0,0,0,16/4/2021,5,2021,5261715
25/4/2021,2021,QLD,13,16,20,0,0,0,0,0,0,29,0,22,0,0,0,0,18,47,0,12,27,0,23/4/2021,9,2021,5261715
2/5/2021,2021,QLD,6,0,19,23,0,0,0,0,0,21,18,26,0,0,0,0,20,41,0,33,0,0,30/4/2021,6,2021,5261715
9/5/2021,2021,QLD,7,0,21,0,0,0,0,0,37,55,0,34,25,20,0,0,25,39,0,45,0,0,7/5/2021,4,2021,5261715
16/5/2021,2021,QLD,6,0,22,0,0,0,50,0,24,23,18,44,0,20,0,0,23,63,0,0,30,0,14/5/2021,7,2021,5261715
23/5/2021,2021,QLD,14,16,23,0,0,0,0,0,0,0,37,44,0,13,0,0,26,90,0,33,48,0,21/5/2021,14,2021,5261715
30/5/2021,2021,QLD,12,0,27,0,21,23,0,43,0,17,23,43,0,15,0,0,30,56,0,36,0,0,28/5/2021,5,2021,5261715
6/6/2021,2021,QLD,10,53,20,32,0,0,48,0,0,83,44,60,0,26,0,0,33,67,0,38,43,0,4/6/2021,11,2021,5261715
13/6/2021,2021,QLD,15,0,17,0,0,0,0,62,0,24,38,51,0,45,0,24,27,57,0,43,0,0,11/6/2021,7,2021,5261715
20/6/2021,2021,QLD,6,44,16,100,9,24,0,0,85,0,25,37,0,15,47,28,27,59,0,13,0,0,18/6/2021,5,2021,5261715
27/6/2021,2021,QLD,19,0,19,42,0,0,33,0,59,50,32,46,0,21,0,0,21,53,0,51,0,0,25/6/2021,7,2021,5261715
4/7/2021,2021,QLD,5,0,15,0,17,21,0,0,0,30,85,39,37,26,0,0,22,69,0,21,0,0,2/7/2021,9,2021,5261715
11/7/2021,2021,QLD,13,0,17,27,0,0,18,0,24,27,56,37,21,40,0,0,25,41,0,28,0,0,9/7/2021,6,2021,5261715
18/7/2021,2021,QLD,13,0,17,78,0,0,0,15,0,0,39,28,0,35,0,0,26,52,0,14,0,0,16/7/2021,7,2021,5261715
25/7/2021,2021,QLD,16,19,17,97,37,0,0,0,0,0,39,28,46,0,0,0,33,79,0,51,0,0,23/7/2021,10,2021,5261715
1/8/2021,2021,QLD,29,0,21,71,16,0,0,0,0,0,37,31,0,33,0,0,35,48,0,37,0,0,30/7/2021,3,2021,5261715
8/8/2021,2021,QLD,20,0,17,88,0,28,0,0,0,0,27,28,0,38,50,0,26,48,0,54,40,0,6/8/2021,4,2021,5261715
15/8/2021,2021,QLD,21,0,15,59,0,0,0,0,0,0,22,0,0,37,0,0,29,47,0,35,0,0,13/8/2021,3,2021,5261715
22/8/2021,2021,QLD,30,0,19,25,0,0,0,39,0,0,0,12,66,35,0,20,27,49,0,29,0,0,20/8/2021,2,2021,5261715
29/8/2021,2021,QLD,28,0,14,63,18,0,0,0,0,17,35,15,0,0,0,0,21,53,0,46,0,20,27/8/2021,4,2021,5261715
5/9/2021,2021,QLD,12,0,12,60,0,38,18,0,24,0,48,18,56,27,50,0,24,55,0,27,0,0,3/9/2021,10,2021,5261715
12/9/2021,2021,QLD,5,0,14,52,0,0,0,31,0,0,27,22,27,29,50,0,22,42,0,27,29,0,10/9/2021,12,2021,5261715
19/9/2021,2021,QLD,12,0,12,16,12,0,0,0,0,0,10,17,23,0,0,0,27,48,0,33,77,27,17/9/2021,4,2021,5261715
26/9/2021,2021,QLD,17,0,12,0,29,0,42,0,0,56,15,16,0,0,0,0,26,41,0,41,0,0,24/9/2021,8,2021,5261715
3/10/2021,2021,QLD,11,0,10,0,27,58,0,0,100,20,0,8,0,14,0,0,13,32,0,48,0,0,,,,
10/10/2021,2021,QLD,10,0,9,0,0,0,0,0,0,0,34,11,72,0,0,0,18,30,0,0,0,0,8/10/2021,2,2021,5261715
17/10/2021,2021,QLD,14,0,9,0,0,62,0,0,0,74,16,8,0,29,0,0,18,45,0,31,0,0,15/10/2021,5,2021,5261715
24/10/2021,2021,QLD,3,0,8,26,0,0,17,0,0,38,13,0,52,0,0,0,18,37,0,16,0,0,22/10/2021,6,2021,5261715
31/10/2021,2021,QLD,8,0,9,0,12,0,0,17,0,0,0,12,0,0,0,29,18,26,0,18,23,0,29/10/2021,4,2021,5261715
7/11/2021,2021,QLD,9,0,9,24,0,0,0,0,0,21,39,0,0,0,0,0,18,20,0,28,0,0,5/11/2021,3,2021,5261715
14/11/2021,2021,QLD,9,0,10,0,0,0,0,0,0,0,13,7,40,0,0,29,16,18,0,62,0,0,12/11/2021,7,2021,5261715
21/11/2021,2021,QLD,7,0,7,0,9,18,0,0,0,0,27,9,35,0,0,0,14,17,0,62,0,0,19/11/2021,4,2021,5261715
28/11/2021,2021,QLD,8,0,8,16,17,0,0,17,49,31,19,13,31,19,0,43,10,44,0,14,36,0,26/11/2021,4,2021,5261715
5/12/2021,2021,QLD,6,0,8,0,26,0,0,0,30,0,0,8,0,0,0,0,17,28,0,49,91,0,3/12/2021,1,2021,5261715
12/12/2021,2021,QLD,9,28,11,0,0,0,0,0,25,46,18,20,26,24,0,0,19,36,0,0,0,0,10/12/2021,5,2021,5261715
19/12/2021,2021,QLD,8,60,11,17,0,0,24,0,0,28,16,0,51,0,0,23,19,32,0,34,0,33,17/12/2021,4,2021,5261715
26/12/2021,2021,QLD,10,0,17,0,0,33,0,0,0,38,0,7,0,0,0,0,26,31,0,26,0,0,24/12/2021,6,2021,5261715
2/1/2022,2022,QLD,25,0,26,19,0,0,0,0,0,42,0,23,0,0,0,0,28,33,0,23,0,0,31/12/2021,2,2021,5261715
9/1/2022,2022,QLD,15,0,19,0,11,0,0,0,0,25,0,22,0,0,0,24,27,34,0,34,54,0,,,,
16/1/2022,2022,QLD,12,0,15,0,17,0,0,0,0,24,0,14,36,0,0,0,15,34,0,13,0,0,,,,
23/1/2022,2022,QLD,9,33,13,0,0,0,0,0,44,0,10,0,0,15,0,0,21,13,0,37,30,0,,,,
30/1/2022,2022,QLD,4,25,8,0,0,0,0,0,0,13,0,13,0,0,31,0,19,14,0,18,0,24,,,,
6/2/2022,2022,QLD,5,0,9,0,0,0,0,0,38,51,0,9,74,0,0,21,20,20,0,25,0,0,,,,
13/2/2022,2022,QLD,7,0,6,0,17,0,0,0,0,28,11,0,0,0,0,0,16,18,0,42,0,0,,,,
20/2/2022,2022,QLD,4,28,7,0,8,0,0,0,0,29,0,15,0,9,0,0,18,27,0,14,0,0,,,,
27/2/2022,2022,QLD,4,0,6,0,0,0,0,12,0,0,11,8,0,0,25,0,22,45,0,28,22,0,,,,
6/3/2022,2022,QLD,10,0,7,0,13,0,0,0,0,36,13,6,0,15,68,0,12,39,0,22,0,0,,,,
13/3/2022,2022,QLD,5,41,10,0,35,31,0,0,0,26,0,14,0,15,0,0,26,27,0,21,19,0,,,,
20/3/2022,2022,QLD,8,0,15,0,0,0,0,0,18,23,10,27,0,17,0,0,24,38,0,11,0,0,,,,
27/3/2022,2022,QLD,9,0,17,0,0,0,0,0,25,19,16,10,17,15,0,0,25,41,0,13,0,12,,,,
3/4/2022,2022,QLD,10,0,21,0,0,0,0,0,0,52,10,26,0,0,31,0,25,37,0,37,0,0,,,,
10/4/2022,2022,QLD,4,0,16,17,0,27,0,0,44,14,10,22,0,0,0,0,21,48,0,63,33,23,,,,
17/4/2022,2022,QLD,8,0,20,0,0,0,0,0,0,14,10,23,0,0,0,20,24,53,0,40,0,0,,,,
24/4/2022,2022,QLD,16,15,25,0,0,0,48,0,0,21,21,0,18,0,0,27,32,53,0,45,18,35,,,,
1/5/2022,2022,QLD,20,0,29,0,0,0,29,0,0,0,22,15,31,11,0,30,27,72,0,42,0,0,,,,
8/5/2022,2022,QLD,35,0,28,18,0,0,0,0,19,29,0,30,0,21,0,0,33,56,0,29,0,13,,,,
15/5/2022,2022,QLD,58,0,33,33,40,0,0,18,0,30,31,30,0,0,53,0,28,58,0,60,0,0,,,,
22/5/2022,2022,QLD,77,0,69,0,17,0,0,13,45,0,71,30,29,20,0,0,34,51,0,25,0,33,,,,
29/5/2022,2022,QLD,72,0,54,33,0,29,0,0,0,19,46,47,28,0,0,0,45,51,0,56,0,48,,,,
5/6/2022,2022,QLD,79,0,36,12,0,0,36,0,20,0,33,40,34,38,0,0,44,75,0,27,41,45,,,,
12/6/2022,2022,QLD,90,0,37,16,0,0,0,0,0,0,21,62,0,28,0,0,45,100,0,59,0,33,,,,
19/6/2022,2022,QLD,88,0,34,0,0,0,37,0,0,23,48,67,0,0,48,0,47,61,0,71,0,33,,,,
26/6/2022,2022,QLD,61,0,35,18,24,0,0,0,20,20,33,52,49,55,0,0,39,55,0,54,0,13,,,,
3/7/2022,2022,QLD,43,53,30,23,15,0,0,18,22,0,11,47,0,0,0,0,40,69,0,57,0,23,,,,
10/7/2022,2022,QLD,38,0,24,34,9,0,0,0,0,28,11,44,29,0,0,0,42,74,0,49,0,28,,,,
17/7/2022,2022,QLD,37,37,22,58,0,0,13,0,0,35,54,53,0,19,42,36,40,70,0,68,0,59,,,,
24/7/2022,2022,QLD,33,0,19,0,10,0,26,0,0,19,57,48,22,14,26,0,34,85,0,53,0,13,,,,
31/7/2022,2022,QLD,24,17,14,13,25,36,0,0,0,0,65,45,0,29,0,0,29,88,0,71,0,18,,,,
7/8/2022,2022,QLD,23,0,11,18,0,20,0,0,0,51,39,40,0,21,0,55,31,89,0,65,34,0,,,,
14/8/2022,2022,QLD,21,0,11,70,0,0,0,0,17,33,53,48,0,52,0,0,36,70,0,55,0,0,,,,
21/8/2022,2022,QLD,18,0,15,52,0,0,0,0,0,47,33,56,0,28,0,0,44,84,0,97,0,0,,,,
28/8/2022,2022,QLD,14,17,9,0,0,0,0,0,44,0,63,50,100,41,30,0,50,82,0,100,0,0,,,,
4/9/2022,2022,QLD,11,0,8,25,0,0,0,0,0,0,100,33,0,47,0,21,35,54,0,32,0,40,,,,
11/9/2022,2022,QLD,8,0,7,22,0,0,0,0,0,39,71,23,0,37,0,0,26,100,0,58,0,0,,,,
18/9/2022,2022,QLD,7,15,6,0,0,0,0,0,18,0,49,29,0,26,32,0,29,58,0,40,0,20,,,,
25/9/2022,2022,QLD,5,0,7,14,18,0,21,0,0,16,29,27,0,100,0,0,29,70,0,37,0,0,,,,
2/10/2022,2022,QLD,8,36,6,0,0,0,0,0,0,0,67,11,0,30,0,15,26,77,0,29,0,0,,,,
9/10/2022,2022,QLD,2,0,6,32,0,0,36,0,0,37,42,19,0,0,0,16,29,51,0,39,0,0,,,,
16/10/2022,2022,QLD,8,41,6,30,0,0,19,0,0,18,0,21,20,22,43,18,30,53,0,0,42,0,,,,
23/10/2022,2022,QLD,8,15,7,0,0,0,0,0,0,0,59,40,25,42,0,0,24,39,0,20,0,0,,,,
30/10/2022,2022,QLD,5,0,6,0,0,0,0,0,0,12,36,33,45,16,0,0,25,52,0,25,0,30,,,,
6/11/2022,2022,QLD,15,0,7,21,0,0,0,0,0,44,36,34,0,34,0,0,18,49,0,40,0,20,,,,
13/11/2022,2022,QLD,7,0,7,0,0,37,0,0,28,25,40,22,0,14,29,0,24,44,0,21,0,0,,,,
20/11/2022,2022,QLD,7,26,5,29,0,33,0,14,0,17,35,27,0,39,0,0,19,23,0,13,26,0,,,,
27/11/2022,2022,QLD,6,22,6,18,0,0,0,0,20,32,20,28,0,0,0,33,18,44,0,23,0,0,,,,
4/12/2022,2022,QLD,2,0,6,0,0,60,0,0,0,21,31,14,0,0,50,0,25,42,0,18,0,0,,,,
11/12/2022,2022,QLD,7,0,7,17,0,0,0,0,0,14,10,39,38,0,57,38,24,26,0,28,0,0,,,,
18/12/2022,2022,QLD,5,0,7,14,0,0,0,0,0,0,25,24,0,18,0,0,19,38,0,10,0,0,,,,
25/12/2022,2022,QLD,5,23,5,0,0,0,0,0,0,23,13,20,0,57,0,0,19,34,0,29,100,0,,,,
1/1/2023,2023,QLD,10,17,7,14,0,0,0,0,0,45,11,15,71,0,0,0,23,28,0,33,0,28,,,,
7/1/2018,2018,SA,9,0,5,40,58,0,12,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5/1/2018,85,2018,1755715
14/1/2018,2018,SA,0,0,4,0,0,30,14,0,51,19,0,0,0,37,0,0,11,0,0,0,0,55,12/1/2018,74,2018,1755715
21/1/2018,2018,SA,0,0,4,0,0,31,0,0,0,21,33,0,0,0,0,0,0,27,0,0,0,27,19/1/2018,102,2018,1755715
28/1/2018,2018,SA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,0,0,0,0,26/1/2018,72,2018,1755715
4/2/2018,2018,SA,0,0,4,0,0,0,0,0,0,0,0,0,0,46,0,42,33,0,0,30,0,29,2/2/2018,83,2018,1755715
11/2/2018,2018,SA,15,0,4,32,0,26,43,0,0,0,0,0,46,0,0,0,20,0,0,85,12,0,9/2/2018,81,2018,1755715
18/2/2018,2018,SA,11,0,8,0,0,0,0,0,91,0,0,0,0,0,0,29,22,26,0,0,0,45,16/2/2018,89,2018,1755715
25/2/2018,2018,SA,14,67,7,0,0,0,0,0,58,0,0,0,0,0,0,71,20,15,0,27,0,0,23/2/2018,96,2018,1755715
4/3/2018,2018,SA,14,0,8,47,0,0,0,0,0,23,0,17,0,0,0,0,41,0,0,27,0,0,2/3/2018,81,2018,1755715
11/3/2018,2018,SA,10,22,10,0,0,0,28,0,60,0,81,0,0,0,0,0,28,0,0,0,0,0,9/3/2018,90,2018,1755715
18/3/2018,2018,SA,0,0,12,0,0,44,0,0,0,0,0,0,0,0,0,100,18,15,0,29,0,0,16/3/2018,77,2018,1755715
25/3/2018,2018,SA,13,0,12,0,0,0,0,0,0,0,36,0,0,0,0,60,7,17,0,0,0,0,23/3/2018,71,2018,1755715
1/4/2018,2018,SA,6,17,12,0,0,31,0,0,0,0,20,0,61,0,0,0,0,31,0,0,0,0,30/3/2018,63,2018,1755715
8/4/2018,2018,SA,0,28,18,28,0,0,26,0,0,25,27,21,0,0,0,26,29,0,0,0,0,0,6/4/2018,58,2018,1755715
